14.77	4.08051
14.78	4.07603
14.79	4.07154
14.8	4.06704
14.81	4.06253
14.82	4.05801
14.83	4.05348
14.84	4.04895
14.85	4.0444
14.86	4.03984
14.87	4.03527
14.88	4.03069
14.89	4.02611
14.9	4.02151
14.91	4.0169
14.92	4.01229
14.93	4.00766
14.94	4.00302
14.95	3.99838
14.96	3.99372
14.97	3.98906
14.98	3.98438
14.99	3.9797
15	3.975
15.01	3.9703
15.02	3.96558
15.03	3.96086
15.04	3.95612
15.05	3.95138
15.06	3.94662
15.07	3.94186
15.08	3.93709
15.09	3.9323
15.1	3.92751
15.11	3.92271
15.12	3.91789
15.13	3.91307
15.14	3.90824
15.15	3.9034
15.16	3.89855
15.17	3.89368
15.18	3.88881
15.19	3.88393
15.2	3.87904
15.21	3.87414
15.22	3.86923
15.23	3.86431
15.24	3.85938
15.25	3.85444
15.26	3.84949
15.27	3.84453
15.28	3.83956
15.29	3.83458
15.3	3.82959
15.31	3.82459
15.32	3.81958
15.33	3.81456
15.34	3.80954
15.35	3.8045
15.36	3.79945
15.37	3.79439
15.38	3.78932
15.39	3.78425
15.4	3.77916
15.41	3.77406
15.42	3.76896
15.43	3.76384
15.44	3.75871
15.45	3.75358
15.46	3.74843
15.47	3.74328
15.48	3.73811
15.49	3.73294
15.5	3.72775
15.51	3.72256
15.52	3.71735
15.53	3.71214
15.54	3.70691
15.55	3.70168
15.56	3.69643
15.57	3.69118
15.58	3.68592
15.59	3.68064
15.6	3.67536
